"","Date","Hour","Demand"
"2176","2020-03-31","16",10399
"2177","2020-03-31","17",10443
"2178","2020-03-31","18",10247
"2179","2020-03-31","19",10190
"2180","2020-03-31","20",10342
"2181","2020-03-31","21",10193
"2182","2020-03-31","22",9907
"2183","2020-03-31","23",9652
"2184","2020-04-01","00",9496
"2185","2020-04-01","01",9400
"2186","2020-04-01","02",9343
"2187","2020-04-01","03",9358
"2188","2020-04-01","04",9451
"2189","2020-04-01","05",9588
"2190","2020-04-01","06",9854
"2191","2020-04-01","07",10085
"2192","2020-04-01","08",10238
"2193","2020-04-01","09",10250
"2194","2020-04-01","10",10272
"2195","2020-04-01","11",10254
"2196","2020-04-01","12",10227
"2197","2020-04-01","13",10203
"2198","2020-04-01","14",10190
"2199","2020-04-01","15",10160
"2200","2020-04-01","16",10178
"2201","2020-04-01","17",10176
"2202","2020-04-01","18",10078
"2203","2020-04-01","19",10046
"2204","2020-04-01","20",10155
"2205","2020-04-01","21",10102
"2206","2020-04-01","22",9905
"2207","2020-04-01","23",9655
"2208","2020-04-02","00",9467
"2209","2020-04-02","01",9402
"2210","2020-04-02","02",9341
"2211","2020-04-02","03",9308
"2212","2020-04-02","04",9357
"2213","2020-04-02","05",9488
"2214","2020-04-02","06",9763
"2215","2020-04-02","07",10015
"2216","2020-04-02","08",10120
"2217","2020-04-02","09",10094
"2218","2020-04-02","10",10101
"2219","2020-04-02","11",10120
"2220","2020-04-02","12",10095
"2221","2020-04-02","13",10061
"2222","2020-04-02","14",10020
"2223","2020-04-02","15",9993
"2224","2020-04-02","16",9944
"2225","2020-04-02","17",9940
"2226","2020-04-02","18",9841
"2227","2020-04-02","19",9833
"2228","2020-04-02","20",9964
"2229","2020-04-02","21",9930
"2230","2020-04-02","22",9712
"2231","2020-04-02","23",9491
"2232","2020-04-03","00",9336
"2233","2020-04-03","01",9286
"2234","2020-04-03","02",9244
"2235","2020-04-03","03",9270
"2236","2020-04-03","04",9307
"2237","2020-04-03","05",9443
"2238","2020-04-03","06",9704
"2239","2020-04-03","07",9907
"2240","2020-04-03","08",10104
"2241","2020-04-03","09",10131
"2242","2020-04-03","10",10134
"2243","2020-04-03","11",10154
"2244","2020-04-03","12",10129
"2245","2020-04-03","13",10073
"2246","2020-04-03","14",10042
"2247","2020-04-03","15",9990
"2248","2020-04-03","16",10036
"2249","2020-04-03","17",10035
"2250","2020-04-03","18",9962
"2251","2020-04-03","19",9878
"2252","2020-04-03","20",9983
"2253","2020-04-03","21",9915
"2254","2020-04-03","22",9708
"2255","2020-04-03","23",9471
"2256","2020-04-04","00",9231
"2257","2020-04-04","01",9092
"2258","2020-04-04","02",9027
"2259","2020-04-04","03",8960
"2260","2020-04-04","04",8982
"2261","2020-04-04","05",9034
"2262","2020-04-04","06",9163
"2263","2020-04-04","07",9267
"2264","2020-04-04","08",9440
"2265","2020-04-04","09",9552
"2266","2020-04-04","10",9593
"2267","2020-04-04","11",9583
"2268","2020-04-04","12",9571
"2269","2020-04-04","13",9510
"2270","2020-04-04","14",9440
"2271","2020-04-04","15",9438
"2272","2020-04-04","16",9516
"2273","2020-04-04","17",9616
"2274","2020-04-04","18",9547
"2275","2020-04-04","19",9507
"2276","2020-04-04","20",9702
"2277","2020-04-04","21",9702
"2278","2020-04-04","22",9483
"2279","2020-04-04","23",9288
"2280","2020-04-05","00",9080
"2281","2020-04-05","01",8936
"2282","2020-04-05","02",8879
"2283","2020-04-05","03",8839
"2284","2020-04-05","04",8826
"2285","2020-04-05","05",8903
"2286","2020-04-05","06",9006
"2287","2020-04-05","07",9072
"2288","2020-04-05","08",9214
"2289","2020-04-05","09",9378
"2290","2020-04-05","10",9512
"2291","2020-04-05","11",9580
"2292","2020-04-05","12",9614
"2293","2020-04-05","13",9596
"2294","2020-04-05","14",9611
"2295","2020-04-05","15",9656
"2296","2020-04-05","16",9792
"2297","2020-04-05","17",9822
"2298","2020-04-05","18",9693
"2299","2020-04-05","19",9631
"2300","2020-04-05","20",9700
"2301","2020-04-05","21",9638
"2302","2020-04-05","22",9413
"2303","2020-04-05","23",9184
"2304","2020-04-06","00",9045
"2305","2020-04-06","01",8965
"2306","2020-04-06","02",8913
"2307","2020-04-06","03",8877
"2308","2020-04-06","04",8881
"2309","2020-04-06","05",9014
"2310","2020-04-06","06",9326
"2311","2020-04-06","07",9584
"2312","2020-04-06","08",9830
"2313","2020-04-06","09",9929
"2314","2020-04-06","10",9992
"2315","2020-04-06","11",10013
"2316","2020-04-06","12",9998
"2317","2020-04-06","13",9909
"2318","2020-04-06","14",9813
"2319","2020-04-06","15",9721
"2320","2020-04-06","16",9709
"2321","2020-04-06","17",9783
"2322","2020-04-06","18",9622
"2323","2020-04-06","19",9549
"2324","2020-04-06","20",9684
"2325","2020-04-06","21",9683
"2326","2020-04-06","22",9413
"2327","2020-04-06","23",9152
"2328","2020-04-07","00",8983
"2329","2020-04-07","01",8859
"2330","2020-04-07","02",8772
"2331","2020-04-07","03",8773
"2332","2020-04-07","04",8836
"2333","2020-04-07","05",8980
"2334","2020-04-07","06",9259
"2335","2020-04-07","07",9498
"2336","2020-04-07","08",9634
"2337","2020-04-07","09",9666
"2338","2020-04-07","10",9758
"2339","2020-04-07","11",9836
"2340","2020-04-07","12",9843
"2341","2020-04-07","13",9822
"2342","2020-04-07","14",9766
"2343","2020-04-07","15",9733
"2344","2020-04-07","16",9813
"2345","2020-04-07","17",9899
"2346","2020-04-07","18",9705
"2347","2020-04-07","19",9599
"2348","2020-04-07","20",9698
"2349","2020-04-07","21",9654
"2350","2020-04-07","22",9408
"2351","2020-04-07","23",9129
"2352","2020-04-08","00",8976
"2353","2020-04-08","01",8914
"2354","2020-04-08","02",8848
"2355","2020-04-08","03",8877
"2356","2020-04-08","04",8856
"2357","2020-04-08","05",8978
"2358","2020-04-08","06",9263
"2359","2020-04-08","07",9494
"2360","2020-04-08","08",9696
"2361","2020-04-08","09",9824
"2362","2020-04-08","10",9842
"2363","2020-04-08","11",9842
"2364","2020-04-08","12",9833
"2365","2020-04-08","13",9746
"2366","2020-04-08","14",9660
"2367","2020-04-08","15",9677
"2368","2020-04-08","16",9671
"2369","2020-04-08","17",9671
"2370","2020-04-08","18",9433
"2371","2020-04-08","19",9322
"2372","2020-04-08","20",9462
"2373","2020-04-08","21",9499
"2374","2020-04-08","22",9301
"2375","2020-04-08","23",9062
"2376","2020-04-09","00",8887
"2377","2020-04-09","01",8796
"2378","2020-04-09","02",8755
"2379","2020-04-09","03",8745
"2380","2020-04-09","04",8779
"2381","2020-04-09","05",8856
"2382","2020-04-09","06",9091
"2383","2020-04-09","07",9299
"2384","2020-04-09","08",9481
"2385","2020-04-09","09",9576
"2386","2020-04-09","10",9612
"2387","2020-04-09","11",9652
"2388","2020-04-09","12",9614
"2389","2020-04-09","13",9494
"2390","2020-04-09","14",9411
"2391","2020-04-09","15",9389
"2392","2020-04-09","16",9354
"2393","2020-04-09","17",9388
"2394","2020-04-09","18",9250
"2395","2020-04-09","19",9147
"2396","2020-04-09","20",9261
"2397","2020-04-09","21",9283
"2398","2020-04-09","22",9083
"2399","2020-04-09","23",8863
"2400","2020-04-10","00",8714
"2401","2020-04-10","01",8608
"2402","2020-04-10","02",8456
"2403","2020-04-10","03",8390
"2404","2020-04-10","04",8448
"2405","2020-04-10","05",8554
"2406","2020-04-10","06",8637
"2407","2020-04-10","07",8696
"2408","2020-04-10","08",8857
"2409","2020-04-10","09",9019
"2410","2020-04-10","10",9166
"2411","2020-04-10","11",9254
"2412","2020-04-10","12",9331
"2413","2020-04-10","13",9300
"2414","2020-04-10","14",9267
"2415","2020-04-10","15",9327
"2416","2020-04-10","16",9435
"2417","2020-04-10","17",9556
"2418","2020-04-10","18",9462
"2419","2020-04-10","19",9347
"2420","2020-04-10","20",9408
"2421","2020-04-10","21",9409
"2422","2020-04-10","22",9242
"2423","2020-04-10","23",9021
"2424","2020-04-11","00",8852
"2425","2020-04-11","01",8739
"2426","2020-04-11","02",8652
"2427","2020-04-11","03",8608
"2428","2020-04-11","04",8641
"2429","2020-04-11","05",8689
"2430","2020-04-11","06",8765
"2431","2020-04-11","07",8818
"2432","2020-04-11","08",8989
"2433","2020-04-11","09",9149
"2434","2020-04-11","10",9302
"2435","2020-04-11","11",9419
"2436","2020-04-11","12",9426
"2437","2020-04-11","13",9447
"2438","2020-04-11","14",9448
"2439","2020-04-11","15",9456
"2440","2020-04-11","16",9531
"2441","2020-04-11","17",9629
"2442","2020-04-11","18",9511
"2443","2020-04-11","19",9440
"2444","2020-04-11","20",9517
"2445","2020-04-11","21",9556
"2446","2020-04-11","22",9373
"2447","2020-04-11","23",9146
"2448","2020-04-12","00",8980
"2449","2020-04-12","01",8866
"2450","2020-04-12","02",8781
"2451","2020-04-12","03",8737
"2452","2020-04-12","04",8728
"2453","2020-04-12","05",8770
"2454","2020-04-12","06",8840
"2455","2020-04-12","07",8893
"2456","2020-04-12","08",9061
"2457","2020-04-12","09",9195
"2458","2020-04-12","10",9349
"2459","2020-04-12","11",9483
"2460","2020-04-12","12",9526
"2461","2020-04-12","13",9528
"2462","2020-04-12","14",9526
"2463","2020-04-12","15",9563
"2464","2020-04-12","16",9632
"2465","2020-04-12","17",9649
"2466","2020-04-12","18",9464
"2467","2020-04-12","19",9373
"2468","2020-04-12","20",9453
"2469","2020-04-12","21",9528
"2470","2020-04-12","22",9315
"2471","2020-04-12","23",9066
"2472","2020-04-13","00",8920
"2473","2020-04-13","01",8852
"2474","2020-04-13","02",8808
"2475","2020-04-13","03",8797
"2476","2020-04-13","04",8835
"2477","2020-04-13","05",8950
"2478","2020-04-13","06",9171
"2479","2020-04-13","07",9308
"2480","2020-04-13","08",9456
"2481","2020-04-13","09",9525
"2482","2020-04-13","10",9608
"2483","2020-04-13","11",9671
"2484","2020-04-13","12",9640
"2485","2020-04-13","13",9598
"2486","2020-04-13","14",9533
"2487","2020-04-13","15",9464
"2488","2020-04-13","16",9451
"2489","2020-04-13","17",9480
"2490","2020-04-13","18",9318
"2491","2020-04-13","19",9251
"2492","2020-04-13","20",9369
"2493","2020-04-13","21",9361
"2494","2020-04-13","22",9126
"2495","2020-04-13","23",8869
"2496","2020-04-14","00",8747
"2497","2020-04-14","01",8668
"2498","2020-04-14","02",8615
"2499","2020-04-14","03",8593
"2500","2020-04-14","04",8631
"2501","2020-04-14","05",8712
"2502","2020-04-14","06",8917
"2503","2020-04-14","07",9139
"2504","2020-04-14","08",9360
"2505","2020-04-14","09",9431
"2506","2020-04-14","10",9481
"2507","2020-04-14","11",9484
"2508","2020-04-14","12",9506
"2509","2020-04-14","13",9478
"2510","2020-04-14","14",9416
"2511","2020-04-14","15",9476
"2512","2020-04-14","16",9506
"2513","2020-04-14","17",9559
"2514","2020-04-14","18",9444
"2515","2020-04-14","19",9390
"2516","2020-04-14","20",9418
"2517","2020-04-14","21",9437
"2518","2020-04-14","22",9205
"2519","2020-04-14","23",8954
"2520","2020-04-15","00",8783
"2521","2020-04-15","01",8733
"2522","2020-04-15","02",8704
"2523","2020-04-15","03",8703
"2524","2020-04-15","04",8734
"2525","2020-04-15","05",8838
"2526","2020-04-15","06",9000
"2527","2020-04-15","07",9223
"2528","2020-04-15","08",9465
"2529","2020-04-15","09",9581
"2530","2020-04-15","10",9630
"2531","2020-04-15","11",9700
"2532","2020-04-15","12",9704
"2533","2020-04-15","13",9678
"2534","2020-04-15","14",9618
"2535","2020-04-15","15",9570
"2536","2020-04-15","16",9617
"2537","2020-04-15","17",9642
"2538","2020-04-15","18",9437
"2539","2020-04-15","19",9357
"2540","2020-04-15","20",9382
"2541","2020-04-15","21",9404
"2542","2020-04-15","22",9133
"2543","2020-04-15","23",8882
"2544","2020-04-16","00",8715
"2545","2020-04-16","01",8630
"2546","2020-04-16","02",8550
"2547","2020-04-16","03",8520
"2548","2020-04-16","04",8555
"2549","2020-04-16","05",8663
"2550","2020-04-16","06",8847
"2551","2020-04-16","07",9073
"2552","2020-04-16","08",9286
"2553","2020-04-16","09",9380
"2554","2020-04-16","10",9418
"2555","2020-04-16","11",9452
"2556","2020-04-16","12",9425
"2557","2020-04-16","13",9388
"2558","2020-04-16","14",9311
"2559","2020-04-16","15",9245
"2560","2020-04-16","16",9198
"2561","2020-04-16","17",9235
"2562","2020-04-16","18",9122
"2563","2020-04-16","19",9009
"2564","2020-04-16","20",9076
"2565","2020-04-16","21",9171
"2566","2020-04-16","22",8949
"2567","2020-04-16","23",8719
"2568","2020-04-17","00",8558
"2569","2020-04-17","01",8496
"2570","2020-04-17","02",8467
"2571","2020-04-17","03",8454
"2572","2020-04-17","04",8473
"2573","2020-04-17","05",8577
"2574","2020-04-17","06",8762
"2575","2020-04-17","07",9018
"2576","2020-04-17","08",9242
"2577","2020-04-17","09",9330
"2578","2020-04-17","10",9436
"2579","2020-04-17","11",9459
"2580","2020-04-17","12",9496
"2581","2020-04-17","13",9460
"2582","2020-04-17","14",9348
"2583","2020-04-17","15",9301
"2584","2020-04-17","16",9300
"2585","2020-04-17","17",9376
"2586","2020-04-17","18",9223
"2587","2020-04-17","19",9149
"2588","2020-04-17","20",9130
"2589","2020-04-17","21",9092
"2590","2020-04-17","22",8901
"2591","2020-04-17","23",8665
"2592","2020-04-18","00",8496
"2593","2020-04-18","01",8401
"2594","2020-04-18","02",8351
"2595","2020-04-18","03",8320
"2596","2020-04-18","04",8358
"2597","2020-04-18","05",8399
"2598","2020-04-18","06",8477
"2599","2020-04-18","07",8585
"2600","2020-04-18","08",8776
"2601","2020-04-18","09",8907
"2602","2020-04-18","10",9027
"2603","2020-04-18","11",9088
"2604","2020-04-18","12",9110
"2605","2020-04-18","13",9058
"2606","2020-04-18","14",8967
"2607","2020-04-18","15",8909
"2608","2020-04-18","16",8947
"2609","2020-04-18","17",9017
"2610","2020-04-18","18",8942
"2611","2020-04-18","19",8856
"2612","2020-04-18","20",8874
"2613","2020-04-18","21",8940
"2614","2020-04-18","22",8783
"2615","2020-04-18","23",8614
"2616","2020-04-19","00",8442
"2617","2020-04-19","01",8341
"2618","2020-04-19","02",8331
"2619","2020-04-19","03",8323
"2620","2020-04-19","04",8305
"2621","2020-04-19","05",8328
"2622","2020-04-19","06",8350
"2623","2020-04-19","07",8319
"2624","2020-04-19","08",8475
"2625","2020-04-19","09",8675
"2626","2020-04-19","10",8789
"2627","2020-04-19","11",8872
"2628","2020-04-19","12",8908
"2629","2020-04-19","13",8899
"2630","2020-04-19","14",8848
"2631","2020-04-19","15",8838
"2632","2020-04-19","16",8947
"2633","2020-04-19","17",9016
"2634","2020-04-19","18",8967
"2635","2020-04-19","19",8872
"2636","2020-04-19","20",8889
"2637","2020-04-19","21",8934
"2638","2020-04-19","22",8729
"2639","2020-04-19","23",8529
"2640","2020-04-20","00",8363
"2641","2020-04-20","01",8277
"2642","2020-04-20","02",8226
"2643","2020-04-20","03",8197
"2644","2020-04-20","04",8227
"2645","2020-04-20","05",8351
"2646","2020-04-20","06",8594
"2647","2020-04-20","07",8882
"2648","2020-04-20","08",9140
"2649","2020-04-20","09",9241
"2650","2020-04-20","10",9345
"2651","2020-04-20","11",9344
"2652","2020-04-20","12",9358
"2653","2020-04-20","13",9318
"2654","2020-04-20","14",9271
"2655","2020-04-20","15",9242
"2656","2020-04-20","16",9249
"2657","2020-04-20","17",9279
"2658","2020-04-20","18",9131
"2659","2020-04-20","19",9011
"2660","2020-04-20","20",8996
"2661","2020-04-20","21",9135
"2662","2020-04-20","22",8942
"2663","2020-04-20","23",8643
"2664","2020-04-21","00",8444
"2665","2020-04-21","01",8337
"2666","2020-04-21","02",8238
"2667","2020-04-21","03",8186
"2668","2020-04-21","04",8207
"2669","2020-04-21","05",8300
"2670","2020-04-21","06",8448
"2671","2020-04-21","07",8714
"2672","2020-04-21","08",8941
"2673","2020-04-21","09",9046
"2674","2020-04-21","10",9150
"2675","2020-04-21","11",9267
"2676","2020-04-21","12",9263
"2677","2020-04-21","13",9265
"2678","2020-04-21","14",9240
"2679","2020-04-21","15",9132
"2680","2020-04-21","16",9122
"2681","2020-04-21","17",9137
"2682","2020-04-21","18",8948
"2683","2020-04-21","19",8810
"2684","2020-04-21","20",8810
"2685","2020-04-21","21",8902
"2686","2020-04-21","22",8686
"2687","2020-04-21","23",8417
"2688","2020-04-22","00",8205
"2689","2020-04-22","01",8117
"2690","2020-04-22","02",8060
"2691","2020-04-22","03",8045
"2692","2020-04-22","04",8104
"2693","2020-04-22","05",8188
"2694","2020-04-22","06",8358
"2695","2020-04-22","07",8622
"2696","2020-04-22","08",8889
"2697","2020-04-22","09",9003
"2698","2020-04-22","10",9097
"2699","2020-04-22","11",9211
"2700","2020-04-22","12",9276
"2701","2020-04-22","13",9264
"2702","2020-04-22","14",9220
"2703","2020-04-22","15",9162
"2704","2020-04-22","16",9198
"2705","2020-04-22","17",9207
"2706","2020-04-22","18",9037
"2707","2020-04-22","19",8864
"2708","2020-04-22","20",8854
"2709","2020-04-22","21",8938
"2710","2020-04-22","22",8742
"2711","2020-04-22","23",8466
"2712","2020-04-23","00",8301
"2713","2020-04-23","01",8222
"2714","2020-04-23","02",8163
"2715","2020-04-23","03",8184
"2716","2020-04-23","04",8209
"2717","2020-04-23","05",8322
"2718","2020-04-23","06",8473
"2719","2020-04-23","07",8687
"2720","2020-04-23","08",8935
"2721","2020-04-23","09",9078
"2722","2020-04-23","10",9171
"2723","2020-04-23","11",9263
"2724","2020-04-23","12",9288
"2725","2020-04-23","13",9286
"2726","2020-04-23","14",9247
"2727","2020-04-23","15",9234
"2728","2020-04-23","16",9254
"2729","2020-04-23","17",9267
"2730","2020-04-23","18",9094
"2731","2020-04-23","19",9006
"2732","2020-04-23","20",9006
"2733","2020-04-23","21",9025
"2734","2020-04-23","22",8850
"2735","2020-04-23","23",8574
"2736","2020-04-24","00",8371
"2737","2020-04-24","01",8272
"2738","2020-04-24","02",8211
"2739","2020-04-24","03",8203
"2740","2020-04-24","04",8239
"2741","2020-04-24","05",8348
"2742","2020-04-24","06",8503
"2743","2020-04-24","07",8731
"2744","2020-04-24","08",8934
"2745","2020-04-24","09",9026
"2746","2020-04-24","10",9107
"2747","2020-04-24","11",9157
"2748","2020-04-24","12",9171
"2749","2020-04-24","13",9150
"2750","2020-04-24","14",9086
"2751","2020-04-24","15",9029
"2752","2020-04-24","16",9003
"2753","2020-04-24","17",9032
"2754","2020-04-24","18",8894
"2755","2020-04-24","19",8796
"2756","2020-04-24","20",8763
"2757","2020-04-24","21",8851
"2758","2020-04-24","22",8650
"2759","2020-04-24","23",8448
"2760","2020-04-25","00",8297
"2761","2020-04-25","01",8239
"2762","2020-04-25","02",8149
"2763","2020-04-25","03",8120
"2764","2020-04-25","04",8140
"2765","2020-04-25","05",8164
"2766","2020-04-25","06",8173
"2767","2020-04-25","07",8286
"2768","2020-04-25","08",8400
"2769","2020-04-25","09",8517
"2770","2020-04-25","10",8629
"2771","2020-04-25","11",8734
"2772","2020-04-25","12",8762
"2773","2020-04-25","13",8731
"2774","2020-04-25","14",8711
"2775","2020-04-25","15",8710
"2776","2020-04-25","16",8763
"2777","2020-04-25","17",8852
"2778","2020-04-25","18",8792
"2779","2020-04-25","19",8690
"2780","2020-04-25","20",8653
"2781","2020-04-25","21",8723
"2782","2020-04-25","22",8584
"2783","2020-04-25","23",8359
"2784","2020-04-26","00",8174
"2785","2020-04-26","01",8074
"2786","2020-04-26","02",8006
"2787","2020-04-26","03",8045
"2788","2020-04-26","04",8082
"2789","2020-04-26","05",8103
"2790","2020-04-26","06",8110
"2791","2020-04-26","07",8185
"2792","2020-04-26","08",8391
"2793","2020-04-26","09",8603
"2794","2020-04-26","10",8748
"2795","2020-04-26","11",8812
"2796","2020-04-26","12",8846
"2797","2020-04-26","13",8826
"2798","2020-04-26","14",8809
"2799","2020-04-26","15",8814
"2800","2020-04-26","16",8913
"2801","2020-04-26","17",9004
"2802","2020-04-26","18",8934
"2803","2020-04-26","19",8757
"2804","2020-04-26","20",8817
"2805","2020-04-26","21",8906
"2806","2020-04-26","22",8702
"2807","2020-04-26","23",8464
"2808","2020-04-27","00",8312
"2809","2020-04-27","01",8214
"2810","2020-04-27","02",8156
"2811","2020-04-27","03",8148
"2812","2020-04-27","04",8215
"2813","2020-04-27","05",8322
"2814","2020-04-27","06",8502
"2815","2020-04-27","07",8781
"2816","2020-04-27","08",8993
"2817","2020-04-27","09",9075
"2818","2020-04-27","10",9210
"2819","2020-04-27","11",9300
"2820","2020-04-27","12",9364
"2821","2020-04-27","13",9373
"2822","2020-04-27","14",9360
"2823","2020-04-27","15",9349
"2824","2020-04-27","16",9307
"2825","2020-04-27","17",9232
"2826","2020-04-27","18",9046
"2827","2020-04-27","19",8884
"2828","2020-04-27","20",8863
"2829","2020-04-27","21",8936
"2830","2020-04-27","22",8767
"2831","2020-04-27","23",8503
"2832","2020-04-28","00",8322
"2833","2020-04-28","01",8231
"2834","2020-04-28","02",8184
"2835","2020-04-28","03",8209
"2836","2020-04-28","04",8255
"2837","2020-04-28","05",8349
"2838","2020-04-28","06",8479
"2839","2020-04-28","07",8760
"2840","2020-04-28","08",8963
"2841","2020-04-28","09",9057
"2842","2020-04-28","10",9106
"2843","2020-04-28","11",9166
"2844","2020-04-28","12",9197
"2845","2020-04-28","13",9209
"2846","2020-04-28","14",9191
"2847","2020-04-28","15",9173
"2848","2020-04-28","16",9222
"2849","2020-04-28","17",9269
"2850","2020-04-28","18",9076
"2851","2020-04-28","19",8916
"2852","2020-04-28","20",8868
"2853","2020-04-28","21",8913
"2854","2020-04-28","22",8704
"2855","2020-04-28","23",8396
"2856","2020-04-29","00",8201
"2857","2020-04-29","01",8095
"2858","2020-04-29","02",8050
"2859","2020-04-29","03",8080
"2860","2020-04-29","04",8128
"2861","2020-04-29","05",8199
"2862","2020-04-29","06",8376
"2863","2020-04-29","07",8614
"2864","2020-04-29","08",8862
"2865","2020-04-29","09",8969
"2866","2020-04-29","10",9053
"2867","2020-04-29","11",9136
"2868","2020-04-29","12",9200
"2869","2020-04-29","13",9176
"2870","2020-04-29","14",9158
"2871","2020-04-29","15",9152
"2872","2020-04-29","16",9163
"2873","2020-04-29","17",9178
"2874","2020-04-29","18",9009
"2875","2020-04-29","19",8890
"2876","2020-04-29","20",8852
"2877","2020-04-29","21",8907
"2878","2020-04-29","22",8734
"2879","2020-04-29","23",8454
"2880","2020-04-30","00",8236
"2881","2020-04-30","01",8096
"2882","2020-04-30","02",7981
"2883","2020-04-30","03",7955
"2884","2020-04-30","04",7909
"2885","2020-04-30","05",8050
"2886","2020-04-30","06",8215
"2887","2020-04-30","07",8561
"2888","2020-04-30","08",8824
"2889","2020-04-30","09",9000
"2890","2020-04-30","10",9164
"2891","2020-04-30","11",9247
"2892","2020-04-30","12",9307
"2893","2020-04-30","13",9302
"2894","2020-04-30","14",9258
"2895","2020-04-30","15",9205
"2896","2020-04-30","16",9181
"2897","2020-04-30","17",9200
"2898","2020-04-30","18",9033
"2899","2020-04-30","19",8897
"2900","2020-04-30","20",8775
"2901","2020-04-30","21",8796
"2902","2020-04-30","22",8638
"2903","2020-04-30","23",8378
"2904","2020-05-01","00",8186
"2905","2020-05-01","01",8083
"2906","2020-05-01","02",8056
"2907","2020-05-01","03",8057
"2908","2020-05-01","04",8082
"2909","2020-05-01","05",8174
"2910","2020-05-01","06",8276
"2911","2020-05-01","07",8534
"2912","2020-05-01","08",8732
"2913","2020-05-01","09",8846
"2914","2020-05-01","10",8912
"2915","2020-05-01","11",8980
"2916","2020-05-01","12",9004
"2917","2020-05-01","13",8992
"2918","2020-05-01","14",8964
"2919","2020-05-01","15",8934
"2920","2020-05-01","16",8916
"2921","2020-05-01","17",8900
"2922","2020-05-01","18",8787
"2923","2020-05-01","19",8715
"2924","2020-05-01","20",8638
"2925","2020-05-01","21",8692
"2926","2020-05-01","22",8603
"2927","2020-05-01","23",8388
"2928","2020-05-02","00",8239
"2929","2020-05-02","01",8104
"2930","2020-05-02","02",8013
"2931","2020-05-02","03",7986
"2932","2020-05-02","04",7971
"2933","2020-05-02","05",7953
"2934","2020-05-02","06",7916
"2935","2020-05-02","07",8008
"2936","2020-05-02","08",8181
"2937","2020-05-02","09",8323
"2938","2020-05-02","10",8432
"2939","2020-05-02","11",8520
"2940","2020-05-02","12",8539
"2941","2020-05-02","13",8535
"2942","2020-05-02","14",8504
"2943","2020-05-02","15",8497
"2944","2020-05-02","16",8564
"2945","2020-05-02","17",8622
"2946","2020-05-02","18",8573
"2947","2020-05-02","19",8512
"2948","2020-05-02","20",8473
"2949","2020-05-02","21",8544
"2950","2020-05-02","22",8482
"2951","2020-05-02","23",8290
"2952","2020-05-03","00",8114
"2953","2020-05-03","01",8005
"2954","2020-05-03","02",7903
"2955","2020-05-03","03",7842
"2956","2020-05-03","04",7852
"2957","2020-05-03","05",7860
"2958","2020-05-03","06",7768
"2959","2020-05-03","07",7852
"2960","2020-05-03","08",8069
"2961","2020-05-03","09",8286
"2962","2020-05-03","10",8473
"2963","2020-05-03","11",8569
"2964","2020-05-03","12",8595
"2965","2020-05-03","13",8574
"2966","2020-05-03","14",8614
"2967","2020-05-03","15",8672
"2968","2020-05-03","16",8797
"2969","2020-05-03","17",8877
"2970","2020-05-03","18",8796
"2971","2020-05-03","19",8746
"2972","2020-05-03","20",8762
"2973","2020-05-03","21",8751
"2974","2020-05-03","22",8564
"2975","2020-05-03","23",8335
"2976","2020-05-04","00",8142
"2977","2020-05-04","01",8106
"2978","2020-05-04","02",7995
"2979","2020-05-04","03",8011
"2980","2020-05-04","04",8053
"2981","2020-05-04","05",8160
"2982","2020-05-04","06",8326
"2983","2020-05-04","07",8616
"2984","2020-05-04","08",8868
"2985","2020-05-04","09",9046
"2986","2020-05-04","10",9120
"2987","2020-05-04","11",9184
"2988","2020-05-04","12",9182
"2989","2020-05-04","13",9173
"2990","2020-05-04","14",9159
"2991","2020-05-04","15",9139
"2992","2020-05-04","16",9135
"2993","2020-05-04","17",9119
"2994","2020-05-04","18",8948
"2995","2020-05-04","19",8818
"2996","2020-05-04","20",8688
"2997","2020-05-04","21",8732
"2998","2020-05-04","22",8592
"2999","2020-05-04","23",8318
"3000","2020-05-05","00",8103
"3001","2020-05-05","01",7968
"3002","2020-05-05","02",7890
"3003","2020-05-05","03",7900
"3004","2020-05-05","04",7968
"3005","2020-05-05","05",7991
"3006","2020-05-05","06",8134
"3007","2020-05-05","07",8433
"3008","2020-05-05","08",8681
"3009","2020-05-05","09",8720
"3010","2020-05-05","10",8759
"3011","2020-05-05","11",8800
"3012","2020-05-05","12",8828
"3013","2020-05-05","13",8808
"3014","2020-05-05","14",8779
"3015","2020-05-05","15",8775
"3016","2020-05-05","16",8781
"3017","2020-05-05","17",8775
"3018","2020-05-05","18",8601
"3019","2020-05-05","19",8476
"3020","2020-05-05","20",8397
"3021","2020-05-05","21",8463
"3022","2020-05-05","22",8352
"3023","2020-05-05","23",8123
"3024","2020-05-06","00",7966
"3025","2020-05-06","01",7834
"3026","2020-05-06","02",7758
"3027","2020-05-06","03",7724
"3028","2020-05-06","04",7718
"3029","2020-05-06","05",7794
"3030","2020-05-06","06",7932
"3031","2020-05-06","07",8265
"3032","2020-05-06","08",8522
"3033","2020-05-06","09",8646
"3034","2020-05-06","10",8729
"3035","2020-05-06","11",8831
"3036","2020-05-06","12",8875
"3037","2020-05-06","13",8881
"3038","2020-05-06","14",8858
"3039","2020-05-06","15",8869
"3040","2020-05-06","16",8899
"3041","2020-05-06","17",8898
"3042","2020-05-06","18",8723
"3043","2020-05-06","19",8612
"3044","2020-05-06","20",8515
"3045","2020-05-06","21",8516
"3046","2020-05-06","22",8355
"3047","2020-05-06","23",8081
"3048","2020-05-07","00",7938
"3049","2020-05-07","01",7873
