,Date,Hour,Demand
4510,2021-07-07,22,9992
4511,2021-07-07,23,9628
4512,2021-07-08,0,9248
4513,2021-07-08,1,9007
4514,2021-07-08,2,8924
4515,2021-07-08,3,8867
4516,2021-07-08,4,8863
4517,2021-07-08,5,8906
4518,2021-07-08,6,9121
4519,2021-07-08,7,9611
4520,2021-07-08,8,10024
4521,2021-07-08,9,10320
4522,2021-07-08,10,10538
4523,2021-07-08,11,10712
4524,2021-07-08,12,10759
4525,2021-07-08,13,10716
4526,2021-07-08,14,10733
4527,2021-07-08,15,10799
4528,2021-07-08,16,10900
4529,2021-07-08,17,10854
4530,2021-07-08,18,10691
4531,2021-07-08,19,10560
4532,2021-07-08,20,10390
4533,2021-07-08,21,10305
4534,2021-07-08,22,10204
4535,2021-07-08,23,9848
4536,2021-07-09,0,9496
4537,2021-07-09,1,9260
4538,2021-07-09,2,9108
4539,2021-07-09,3,9057
4540,2021-07-09,4,9022
4541,2021-07-09,5,8974
4542,2021-07-09,6,9182
4543,2021-07-09,7,9592
4544,2021-07-09,8,10030
4545,2021-07-09,9,10428
4546,2021-07-09,10,10732
4547,2021-07-09,11,10798
4548,2021-07-09,12,10826
4549,2021-07-09,13,10896
4550,2021-07-09,14,10985
4551,2021-07-09,15,11006
4552,2021-07-09,16,11045
4553,2021-07-09,17,10981
4554,2021-07-09,18,10782
4555,2021-07-09,19,10620
4556,2021-07-09,20,10430
4557,2021-07-09,21,10275
4558,2021-07-09,22,10179
4559,2021-07-09,23,9833
4560,2021-07-10,0,9497
4561,2021-07-10,1,9335
4562,2021-07-10,2,9197
4563,2021-07-10,3,9078
4564,2021-07-10,4,8953
4565,2021-07-10,5,8902
4566,2021-07-10,6,8960
4567,2021-07-10,7,9205
4568,2021-07-10,8,9520
4569,2021-07-10,9,9917
4570,2021-07-10,10,10284
4571,2021-07-10,11,10587
4572,2021-07-10,12,10745
4573,2021-07-10,13,10856
4574,2021-07-10,14,10808
4575,2021-07-10,15,10587
4576,2021-07-10,16,10728
4577,2021-07-10,17,10713
4578,2021-07-10,18,10638
4579,2021-07-10,19,10498
4580,2021-07-10,20,10286
4581,2021-07-10,21,10099
4582,2021-07-10,22,9997
4583,2021-07-10,23,9739
4584,2021-07-11,0,9430
4585,2021-07-11,1,9217
4586,2021-07-11,2,9031
4587,2021-07-11,3,8925
4588,2021-07-11,4,8883
4589,2021-07-11,5,8854
4590,2021-07-11,6,8835
4591,2021-07-11,7,9028
4592,2021-07-11,8,9233
4593,2021-07-11,9,9503
4594,2021-07-11,10,9696
4595,2021-07-11,11,9845
4596,2021-07-11,12,9931
4597,2021-07-11,13,10009
4598,2021-07-11,14,10022
4599,2021-07-11,15,10002
4600,2021-07-11,16,10168
4601,2021-07-11,17,10242
4602,2021-07-11,18,10206
4603,2021-07-11,19,10165
4604,2021-07-11,20,9982
4605,2021-07-11,21,9846
4606,2021-07-11,22,9733
4607,2021-07-11,23,9467
4608,2021-07-12,0,9171
4609,2021-07-12,1,8990
4610,2021-07-12,2,8866
4611,2021-07-12,3,8820
4612,2021-07-12,4,8824
4613,2021-07-12,5,8874
4614,2021-07-12,6,9137
4615,2021-07-12,7,9569
4616,2021-07-12,8,9966
4617,2021-07-12,9,10274
4618,2021-07-12,10,10506
4619,2021-07-12,11,10686
4620,2021-07-12,12,10821
4621,2021-07-12,13,10834
4622,2021-07-12,14,10818
4623,2021-07-12,15,10873
4624,2021-07-12,16,10972
4625,2021-07-12,17,11019
4626,2021-07-12,18,10864
4627,2021-07-12,19,10682
4628,2021-07-12,20,10447
4629,2021-07-12,21,10334
4630,2021-07-12,22,10159
4631,2021-07-12,23,9914
4632,2021-07-13,0,9541
4633,2021-07-13,1,9342
4634,2021-07-13,2,9241
4635,2021-07-13,3,9154
4636,2021-07-13,4,9132
4637,2021-07-13,5,9176
4638,2021-07-13,6,9300
4639,2021-07-13,7,9661
4640,2021-07-13,8,10064
4641,2021-07-13,9,10351
4642,2021-07-13,10,10579
4643,2021-07-13,11,10643
4644,2021-07-13,12,10706
4645,2021-07-13,13,10781
4646,2021-07-13,14,10898
4647,2021-07-13,15,10996
4648,2021-07-13,16,11082
4649,2021-07-13,17,11055
4650,2021-07-13,18,10865
4651,2021-07-13,19,10812
4652,2021-07-13,20,10751
4653,2021-07-13,21,10615
4654,2021-07-13,22,10449
4655,2021-07-13,23,10082
4656,2021-07-14,0,9718
4657,2021-07-14,1,9541
4658,2021-07-14,2,9365
4659,2021-07-14,3,9283
4660,2021-07-14,4,9231
4661,2021-07-14,5,9279
4662,2021-07-14,6,9458
4663,2021-07-14,7,9867
4664,2021-07-14,8,10169
4665,2021-07-14,9,10451
4666,2021-07-14,10,10798
4667,2021-07-14,11,10977
4668,2021-07-14,12,11101
4669,2021-07-14,13,11202
4670,2021-07-14,14,11237
4671,2021-07-14,15,11307
4672,2021-07-14,16,11291
4673,2021-07-14,17,11233
4674,2021-07-14,18,11060
4675,2021-07-14,19,10832
4676,2021-07-14,20,10683
4677,2021-07-14,21,10533
4678,2021-07-14,22,10491
4679,2021-07-14,23,10111
4680,2021-07-15,0,9892
4681,2021-07-15,1,9691
4682,2021-07-15,2,9549
4683,2021-07-15,3,9453
4684,2021-07-15,4,9410
4685,2021-07-15,5,9378
4686,2021-07-15,6,9560
4687,2021-07-15,7,9960
4688,2021-07-15,8,10319
4689,2021-07-15,9,10569
4690,2021-07-15,10,10820
4691,2021-07-15,11,10994
4692,2021-07-15,12,11093
4693,2021-07-15,13,11164
4694,2021-07-15,14,11081
4695,2021-07-15,15,11092
4696,2021-07-15,16,11070
4697,2021-07-15,17,11031
4698,2021-07-15,18,10921
4699,2021-07-15,19,10726
4700,2021-07-15,20,10587
4701,2021-07-15,21,10541
4702,2021-07-15,22,10403
4703,2021-07-15,23,10078
4704,2021-07-16,0,9720
4705,2021-07-16,1,9497
4706,2021-07-16,2,9339
4707,2021-07-16,3,9200
4708,2021-07-16,4,9182
4709,2021-07-16,5,9269
4710,2021-07-16,6,9464
4711,2021-07-16,7,9783
4712,2021-07-16,8,10110
4713,2021-07-16,9,10379
4714,2021-07-16,10,10569
4715,2021-07-16,11,10672
4716,2021-07-16,12,10771
4717,2021-07-16,13,10851
4718,2021-07-16,14,10852
4719,2021-07-16,15,10884
4720,2021-07-16,16,10906
4721,2021-07-16,17,10855
4722,2021-07-16,18,10704
4723,2021-07-16,19,10503
4724,2021-07-16,20,10319
4725,2021-07-16,21,10164
4726,2021-07-16,22,10063
4727,2021-07-16,23,9711
4728,2021-07-17,0,9461
4729,2021-07-17,1,9240
4730,2021-07-17,2,9103
4731,2021-07-17,3,9035
4732,2021-07-17,4,8987
4733,2021-07-17,5,8956
4734,2021-07-17,6,8962
4735,2021-07-17,7,9005
4736,2021-07-17,8,9261
4737,2021-07-17,9,9575
4738,2021-07-17,10,9798
4739,2021-07-17,11,9931
4740,2021-07-17,12,10004
4741,2021-07-17,13,9990
4742,2021-07-17,14,10011
4743,2021-07-17,15,10100
4744,2021-07-17,16,10216
4745,2021-07-17,17,10294
4746,2021-07-17,18,10208
4747,2021-07-17,19,10102
4748,2021-07-17,20,9942
4749,2021-07-17,21,9809
4750,2021-07-17,22,9759
4751,2021-07-17,23,9528
4752,2021-07-18,0,9303
4753,2021-07-18,1,9181
4754,2021-07-18,2,9113
4755,2021-07-18,3,9060
4756,2021-07-18,4,9008
4757,2021-07-18,5,9002
4758,2021-07-18,6,8954
4759,2021-07-18,7,9069
4760,2021-07-18,8,9272
4761,2021-07-18,9,9415
4762,2021-07-18,10,9491
4763,2021-07-18,11,9637
4764,2021-07-18,12,9719
4765,2021-07-18,13,9714
4766,2021-07-18,14,9723
4767,2021-07-18,15,9745
4768,2021-07-18,16,9863
4769,2021-07-18,17,9939
4770,2021-07-18,18,9911
4771,2021-07-18,19,9825
4772,2021-07-18,20,9736
4773,2021-07-18,21,9718
4774,2021-07-18,22,9650
4775,2021-07-18,23,9390
4776,2021-07-19,0,9142
4777,2021-07-19,1,8986
4778,2021-07-19,2,8914
4779,2021-07-19,3,8891
4780,2021-07-19,4,8892
4781,2021-07-19,5,8939
4782,2021-07-19,6,9125
4783,2021-07-19,7,9511
4784,2021-07-19,8,9814
4785,2021-07-19,9,10024
4786,2021-07-19,10,10184
4787,2021-07-19,11,10305
4788,2021-07-19,12,10383
4789,2021-07-19,13,10473
4790,2021-07-19,14,10502
4791,2021-07-19,15,10520
4792,2021-07-19,16,10434
4793,2021-07-19,17,10430
4794,2021-07-19,18,10331
4795,2021-07-19,19,10264
4796,2021-07-19,20,10096
4797,2021-07-19,21,10049
4798,2021-07-19,22,9925
4799,2021-07-19,23,9608
4800,2021-07-20,0,9348
4801,2021-07-20,1,9198
4802,2021-07-20,2,9113
4803,2021-07-20,3,9048
4804,2021-07-20,4,9043
4805,2021-07-20,5,9133
4806,2021-07-20,6,9320
4807,2021-07-20,7,9654
4808,2021-07-20,8,9943
4809,2021-07-20,9,10128
4810,2021-07-20,10,10224
4811,2021-07-20,11,10268
4812,2021-07-20,12,10296
4813,2021-07-20,13,10334
4814,2021-07-20,14,10350
4815,2021-07-20,15,10416
4816,2021-07-20,16,10502
4817,2021-07-20,17,10458
4818,2021-07-20,18,10300
4819,2021-07-20,19,10149
4820,2021-07-20,20,10006
4821,2021-07-20,21,9961
4822,2021-07-20,22,9799
4823,2021-07-20,23,9424
4824,2021-07-21,0,9194
4825,2021-07-21,1,9049
4826,2021-07-21,2,8907
4827,2021-07-21,3,8904
4828,2021-07-21,4,8942
4829,2021-07-21,5,9015
4830,2021-07-21,6,9266
4831,2021-07-21,7,9607
4832,2021-07-21,8,9864
4833,2021-07-21,9,9958
4834,2021-07-21,10,10120
4835,2021-07-21,11,10269
4836,2021-07-21,12,10370
4837,2021-07-21,13,10469
4838,2021-07-21,14,10467
4839,2021-07-21,15,10512
4840,2021-07-21,16,10616
4841,2021-07-21,17,10660
4842,2021-07-21,18,10528
4843,2021-07-21,19,10402
4844,2021-07-21,20,10137
4845,2021-07-21,21,10105
4846,2021-07-21,22,9934
4847,2021-07-21,23,9524
4848,2021-07-22,0,9295
4849,2021-07-22,1,9081
4850,2021-07-22,2,8966
4851,2021-07-22,3,8896
4852,2021-07-22,4,8772
4853,2021-07-22,5,8775
4854,2021-07-22,6,8984
4855,2021-07-22,7,9341
4856,2021-07-22,8,9684
4857,2021-07-22,9,9880
4858,2021-07-22,10,10050
4859,2021-07-22,11,10222
4860,2021-07-22,12,10354
4861,2021-07-22,13,10412
4862,2021-07-22,14,10433
4863,2021-07-22,15,10418
4864,2021-07-22,16,10405
4865,2021-07-22,17,10401
4866,2021-07-22,18,10194
4867,2021-07-22,19,9996
4868,2021-07-22,20,9833
4869,2021-07-22,21,9711
4870,2021-07-22,22,9623
4871,2021-07-22,23,9319
4872,2021-07-23,0,9077
4873,2021-07-23,1,8982
4874,2021-07-23,2,8897
4875,2021-07-23,3,8841
4876,2021-07-23,4,8849
4877,2021-07-23,5,8892
4878,2021-07-23,6,9037
4879,2021-07-23,7,9330
4880,2021-07-23,8,9634
4881,2021-07-23,9,9846
4882,2021-07-23,10,10041
4883,2021-07-23,11,10237
4884,2021-07-23,12,10290
4885,2021-07-23,13,10321
4886,2021-07-23,14,10397
4887,2021-07-23,15,10427
4888,2021-07-23,16,10464
4889,2021-07-23,17,10463
4890,2021-07-23,18,10309
4891,2021-07-23,19,10129
4892,2021-07-23,20,9982
4893,2021-07-23,21,9834
4894,2021-07-23,22,9718
4895,2021-07-23,23,9445
4896,2021-07-24,0,9151
4897,2021-07-24,1,8971
4898,2021-07-24,2,8881
4899,2021-07-24,3,8781
4900,2021-07-24,4,8748
4901,2021-07-24,5,8635
4902,2021-07-24,6,8645
4903,2021-07-24,7,8836
4904,2021-07-24,8,9166
4905,2021-07-24,9,9424
4906,2021-07-24,10,9643
4907,2021-07-24,11,9771
4908,2021-07-24,12,9813
4909,2021-07-24,13,9854
4910,2021-07-24,14,9937
4911,2021-07-24,15,10057
4912,2021-07-24,16,10093
4913,2021-07-24,17,10139
4914,2021-07-24,18,10053
4915,2021-07-24,19,9946
4916,2021-07-24,20,9814
4917,2021-07-24,21,9682
4918,2021-07-24,22,9606
4919,2021-07-24,23,9381
4920,2021-07-25,0,9153
4921,2021-07-25,1,8971
4922,2021-07-25,2,8886
4923,2021-07-25,3,8844
4924,2021-07-25,4,8809
4925,2021-07-25,5,8767
4926,2021-07-25,6,8746
4927,2021-07-25,7,8903
4928,2021-07-25,8,9113
4929,2021-07-25,9,9356
4930,2021-07-25,10,9591
4931,2021-07-25,11,9745
4932,2021-07-25,12,9761
4933,2021-07-25,13,9858
4934,2021-07-25,14,9954
4935,2021-07-25,15,10036
4936,2021-07-25,16,10082
4937,2021-07-25,17,10172
4938,2021-07-25,18,10111
4939,2021-07-25,19,9995
4940,2021-07-25,20,9953
4941,2021-07-25,21,9938
4942,2021-07-25,22,9855
4943,2021-07-25,23,9492
4944,2021-07-26,0,9185
4945,2021-07-26,1,9016
4946,2021-07-26,2,8846
4947,2021-07-26,3,8802
4948,2021-07-26,4,8825
4949,2021-07-26,5,8916
4950,2021-07-26,6,9103
4951,2021-07-26,7,9426
4952,2021-07-26,8,9790
4953,2021-07-26,9,10059
4954,2021-07-26,10,10243
4955,2021-07-26,11,10307
4956,2021-07-26,12,10415
4957,2021-07-26,13,10459
4958,2021-07-26,14,10534
4959,2021-07-26,15,10616
4960,2021-07-26,16,10661
4961,2021-07-26,17,10659
4962,2021-07-26,18,10516
4963,2021-07-26,19,10473
4964,2021-07-26,20,10309
4965,2021-07-26,21,10188
4966,2021-07-26,22,10097
4967,2021-07-26,23,9726
4968,2021-07-27,0,9386
4969,2021-07-27,1,9166
4970,2021-07-27,2,8972
4971,2021-07-27,3,8895
4972,2021-07-27,4,8876
4973,2021-07-27,5,8927
4974,2021-07-27,6,9098
4975,2021-07-27,7,9482
4976,2021-07-27,8,9811
4977,2021-07-27,9,10059
4978,2021-07-27,10,10291
4979,2021-07-27,11,10481
4980,2021-07-27,12,10628
4981,2021-07-27,13,10697
4982,2021-07-27,14,10727
4983,2021-07-27,15,10682
4984,2021-07-27,16,10677
4985,2021-07-27,17,10689
4986,2021-07-27,18,10473
4987,2021-07-27,19,10235
4988,2021-07-27,20,10176
4989,2021-07-27,21,10155
4990,2021-07-27,22,9994
4991,2021-07-27,23,9630
4992,2021-07-28,0,9330
4993,2021-07-28,1,9143
4994,2021-07-28,2,8992
4995,2021-07-28,3,8941
4996,2021-07-28,4,8944
4997,2021-07-28,5,9001
4998,2021-07-28,6,9205
4999,2021-07-28,7,9529
5000,2021-07-28,8,9828
5001,2021-07-28,9,10110
5002,2021-07-28,10,10328
5003,2021-07-28,11,10466
5004,2021-07-28,12,10576
5005,2021-07-28,13,10623
5006,2021-07-28,14,10701
5007,2021-07-28,15,10846
5008,2021-07-28,16,10874
5009,2021-07-28,17,10812
5010,2021-07-28,18,10651
5011,2021-07-28,19,10506
5012,2021-07-28,20,10459
5013,2021-07-28,21,10386
5014,2021-07-28,22,10208
5015,2021-07-28,23,9816
5016,2021-07-29,0,9483
5017,2021-07-29,1,9259
5018,2021-07-29,2,9126
5019,2021-07-29,3,9015
5020,2021-07-29,4,9014
5021,2021-07-29,5,9102
5022,2021-07-29,6,9320
5023,2021-07-29,7,9681
5024,2021-07-29,8,10041
5025,2021-07-29,9,10315
5026,2021-07-29,10,10493
5027,2021-07-29,11,10593
5028,2021-07-29,12,10765
5029,2021-07-29,13,10834
5030,2021-07-29,14,10910
5031,2021-07-29,15,10999
5032,2021-07-29,16,11058
5033,2021-07-29,17,10994
5034,2021-07-29,18,10758
5035,2021-07-29,19,10574
5036,2021-07-29,20,10484
5037,2021-07-29,21,10460
5038,2021-07-29,22,10296
5039,2021-07-29,23,9891
5040,2021-07-30,0,9565
5041,2021-07-30,1,9366
5042,2021-07-30,2,9196
5043,2021-07-30,3,9080
5044,2021-07-30,4,9063
5045,2021-07-30,5,9121
5046,2021-07-30,6,9254
5047,2021-07-30,7,9567
5048,2021-07-30,8,9940
5049,2021-07-30,9,10182
5050,2021-07-30,10,10348
5051,2021-07-30,11,10549
5052,2021-07-30,12,10808
5053,2021-07-30,13,10906
5054,2021-07-30,14,10993
5055,2021-07-30,15,10999
5056,2021-07-30,16,10967
5057,2021-07-30,17,10917
5058,2021-07-30,18,10744
5059,2021-07-30,19,10560
5060,2021-07-30,20,10392
5061,2021-07-30,21,10374
5062,2021-07-30,22,10286
5063,2021-07-30,23,9950
5064,2021-07-31,0,9603
5065,2021-07-31,1,9419
5066,2021-07-31,2,9285
5067,2021-07-31,3,9184
5068,2021-07-31,4,9113
5069,2021-07-31,5,9033
5070,2021-07-31,6,9002
5071,2021-07-31,7,9172
5072,2021-07-31,8,9419
5073,2021-07-31,9,9726
5074,2021-07-31,10,10008
5075,2021-07-31,11,10202
5076,2021-07-31,12,10379
5077,2021-07-31,13,10489
5078,2021-07-31,14,10537
5079,2021-07-31,15,10638
5080,2021-07-31,16,10744
5081,2021-07-31,17,10769
5082,2021-07-31,18,10717
5083,2021-07-31,19,10627
5084,2021-07-31,20,10469
5085,2021-07-31,21,10358
5086,2021-07-31,22,10183
5087,2021-07-31,23,9812
5088,2021-08-01,0,9428
5089,2021-08-01,1,9221
5090,2021-08-01,2,9087
5091,2021-08-01,3,8950
5092,2021-08-01,4,8817
5093,2021-08-01,5,8834
5094,2021-08-01,6,8807
5095,2021-08-01,7,8912
5096,2021-08-01,8,9121
5097,2021-08-01,9,9400
5098,2021-08-01,10,9667
5099,2021-08-01,11,9929
5100,2021-08-01,12,10183
5101,2021-08-01,13,10279
5102,2021-08-01,14,10388
5103,2021-08-01,15,10469
5104,2021-08-01,16,10518
5105,2021-08-01,17,10599
5106,2021-08-01,18,10523
5107,2021-08-01,19,10400
5108,2021-08-01,20,10346
5109,2021-08-01,21,10345
5110,2021-08-01,22,10193
5111,2021-08-01,23,9884
5112,2021-08-02,0,9564
5113,2021-08-02,1,9357
5114,2021-08-02,2,9218
5115,2021-08-02,3,9062
5116,2021-08-02,4,9021
5117,2021-08-02,5,9032
5118,2021-08-02,6,9077
5119,2021-08-02,7,9225
5120,2021-08-02,8,9424
5121,2021-08-02,9,9663
5122,2021-08-02,10,9903
5123,2021-08-02,11,10060
5124,2021-08-02,12,10127
5125,2021-08-02,13,10107
5126,2021-08-02,14,10087
5127,2021-08-02,15,10162
5128,2021-08-02,16,10274
5129,2021-08-02,17,10315
5130,2021-08-02,18,10233
5131,2021-08-02,19,10142
5132,2021-08-02,20,10052
5133,2021-08-02,21,10025
5134,2021-08-02,22,9824
5135,2021-08-02,23,9481
5136,2021-08-03,0,9232
5137,2021-08-03,1,9076
5138,2021-08-03,2,8953
5139,2021-08-03,3,8897
5140,2021-08-03,4,8867
5141,2021-08-03,5,8967
5142,2021-08-03,6,9191
5143,2021-08-03,7,9532
5144,2021-08-03,8,9923
5145,2021-08-03,9,10209
5146,2021-08-03,10,10467
5147,2021-08-03,11,10649
5148,2021-08-03,12,10817
5149,2021-08-03,13,10931
5150,2021-08-03,14,10969
5151,2021-08-03,15,10998
5152,2021-08-03,16,11023
5153,2021-08-03,17,10993
5154,2021-08-03,18,10857
5155,2021-08-03,19,10701
5156,2021-08-03,20,10451
5157,2021-08-03,21,10366
5158,2021-08-03,22,10017
5159,2021-08-03,23,9633
5160,2021-08-04,0,9321
5161,2021-08-04,1,9116
5162,2021-08-04,2,8970
5163,2021-08-04,3,8888
5164,2021-08-04,4,8911
5165,2021-08-04,5,8984
5166,2021-08-04,6,9155
5167,2021-08-04,7,9464
5168,2021-08-04,8,9774
5169,2021-08-04,9,10038
5170,2021-08-04,10,10302
5171,2021-08-04,11,10467
5172,2021-08-04,12,10430
5173,2021-08-04,13,10538
5174,2021-08-04,14,10529
5175,2021-08-04,15,10529
5176,2021-08-04,16,10579
5177,2021-08-04,17,10504
5178,2021-08-04,18,10452
5179,2021-08-04,19,10293
5180,2021-08-04,20,10031
5181,2021-08-04,21,9917
5182,2021-08-04,22,9727
5183,2021-08-04,23,9333
5184,2021-08-05,0,9012
5185,2021-08-05,1,8879
5186,2021-08-05,2,8746
5187,2021-08-05,3,8668
5188,2021-08-05,4,8669
5189,2021-08-05,5,8719
5190,2021-08-05,6,8897
5191,2021-08-05,7,9257
5192,2021-08-05,8,9603
5193,2021-08-05,9,9913
5194,2021-08-05,10,9996
5195,2021-08-05,11,10280
5196,2021-08-05,12,10366
5197,2021-08-05,13,10497
5198,2021-08-05,14,10590
5199,2021-08-05,15,10694
5200,2021-08-05,16,10778
5201,2021-08-05,17,10668
5202,2021-08-05,18,10482
5203,2021-08-05,19,10376
5204,2021-08-05,20,10279
5205,2021-08-05,21,10209
5206,2021-08-05,22,9972
5207,2021-08-05,23,9561
5208,2021-08-06,0,9193
5209,2021-08-06,1,9005
5210,2021-08-06,2,8933
5211,2021-08-06,3,8802
5212,2021-08-06,4,8786
5213,2021-08-06,5,8885
5214,2021-08-06,6,9029
5215,2021-08-06,7,9323
5216,2021-08-06,8,9679
5217,2021-08-06,9,9879
5218,2021-08-06,10,10090
5219,2021-08-06,11,10269
5220,2021-08-06,12,10373
5221,2021-08-06,13,10463
5222,2021-08-06,14,10495
5223,2021-08-06,15,10436
5224,2021-08-06,16,10385
5225,2021-08-06,17,10248
5226,2021-08-06,18,9917
5227,2021-08-06,19,9690
5228,2021-08-06,20,9618
5229,2021-08-06,21,9546
5230,2021-08-06,22,9388
5231,2021-08-06,23,9083
5232,2021-08-07,0,8843
5233,2021-08-07,1,8700
5234,2021-08-07,2,8588
5235,2021-08-07,3,8501
5236,2021-08-07,4,8475
5237,2021-08-07,5,8491
5238,2021-08-07,6,8471
5239,2021-08-07,7,8626
5240,2021-08-07,8,8896
5241,2021-08-07,9,9139
5242,2021-08-07,10,9351
5243,2021-08-07,11,9463
5244,2021-08-07,12,9498
5245,2021-08-07,13,9608
5246,2021-08-07,14,9645
5247,2021-08-07,15,9697
5248,2021-08-07,16,9748
5249,2021-08-07,17,9789
5250,2021-08-07,18,9591
5251,2021-08-07,19,9363
5252,2021-08-07,20,9273
5253,2021-08-07,21,9331
5254,2021-08-07,22,9206
5255,2021-08-07,23,8929
5256,2021-08-08,0,8687
5257,2021-08-08,1,8554
5258,2021-08-08,2,8446
5259,2021-08-08,3,8406
5260,2021-08-08,4,8377
5261,2021-08-08,5,8357
5262,2021-08-08,6,8309
5263,2021-08-08,7,8385
5264,2021-08-08,8,8591
5265,2021-08-08,9,8762
5266,2021-08-08,10,8927
5267,2021-08-08,11,9059
5268,2021-08-08,12,9126
5269,2021-08-08,13,9167
5270,2021-08-08,14,9136
5271,2021-08-08,15,9210
5272,2021-08-08,16,9284
5273,2021-08-08,17,9339
5274,2021-08-08,18,9265
5275,2021-08-08,19,9155
5276,2021-08-08,20,9071
5277,2021-08-08,21,9088
5278,2021-08-08,22,8970
5279,2021-08-08,23,8707
5280,2021-08-09,0,8523
5281,2021-08-09,1,8413
5282,2021-08-09,2,8351
5283,2021-08-09,3,8315
5284,2021-08-09,4,8321
5285,2021-08-09,5,8439
5286,2021-08-09,6,8578
5287,2021-08-09,7,8871
5288,2021-08-09,8,9139
5289,2021-08-09,9,9332
5290,2021-08-09,10,9555
5291,2021-08-09,11,9696
5292,2021-08-09,12,9809
5293,2021-08-09,13,9988
5294,2021-08-09,14,10062
5295,2021-08-09,15,10129
5296,2021-08-09,16,10236
5297,2021-08-09,17,10336
5298,2021-08-09,18,10159
5299,2021-08-09,19,9950
5300,2021-08-09,20,9785
5301,2021-08-09,21,9702
5302,2021-08-09,22,9410
5303,2021-08-09,23,9057
5304,2021-08-10,0,8745
5305,2021-08-10,1,8503
5306,2021-08-10,2,8393
5307,2021-08-10,3,8306
5308,2021-08-10,4,8328
5309,2021-08-10,5,8486
5310,2021-08-10,6,8750
5311,2021-08-10,7,9033
5312,2021-08-10,8,9334
5313,2021-08-10,9,9516
5314,2021-08-10,10,9663
5315,2021-08-10,11,9784
5316,2021-08-10,12,9841
5317,2021-08-10,13,9873
5318,2021-08-10,14,9894
5319,2021-08-10,15,9936
5320,2021-08-10,16,9979
5321,2021-08-10,17,9951
5322,2021-08-10,18,9723
5323,2021-08-10,19,9525
5324,2021-08-10,20,9436
5325,2021-08-10,21,9482
5326,2021-08-10,22,9296
5327,2021-08-10,23,8926
5328,2021-08-11,0,8670
5329,2021-08-11,1,8547
5330,2021-08-11,2,8468
5331,2021-08-11,3,8461
5332,2021-08-11,4,8546
5333,2021-08-11,5,8661
5334,2021-08-11,6,8796
5335,2021-08-11,7,9156
5336,2021-08-11,8,9455
5337,2021-08-11,9,9708
5338,2021-08-11,10,9772
5339,2021-08-11,11,9853
5340,2021-08-11,12,9986
5341,2021-08-11,13,10053
5342,2021-08-11,14,10095
5343,2021-08-11,15,10093
5344,2021-08-11,16,10107
5345,2021-08-11,17,10094
5346,2021-08-11,18,9907
5347,2021-08-11,19,9774
5348,2021-08-11,20,9650
5349,2021-08-11,21,9632
5350,2021-08-11,22,9445
5351,2021-08-11,23,9134
5352,2021-08-12,0,8866
5353,2021-08-12,1,8713
5354,2021-08-12,2,8623
5355,2021-08-12,3,8557
5356,2021-08-12,4,8603
5357,2021-08-12,5,8699
5358,2021-08-12,6,8869
5359,2021-08-12,7,9176
5360,2021-08-12,8,9490
5361,2021-08-12,9,9738
5362,2021-08-12,10,9888
5363,2021-08-12,11,10020
5364,2021-08-12,12,10050
5365,2021-08-12,13,10124
5366,2021-08-12,14,10197
5367,2021-08-12,15,10277
5368,2021-08-12,16,10286
5369,2021-08-12,17,10271
5370,2021-08-12,18,10130
5371,2021-08-12,19,9993
5372,2021-08-12,20,9811
5373,2021-08-12,21,9802
5374,2021-08-12,22,9696
5375,2021-08-12,23,9307
5376,2021-08-13,0,8972
5377,2021-08-13,1,8785
5378,2021-08-13,2,8675
5379,2021-08-13,3,8589
5380,2021-08-13,4,8617
5381,2021-08-13,5,8726
5382,2021-08-13,6,8841
5383,2021-08-13,7,9148
5384,2021-08-13,8,9484
5385,2021-08-13,9,9815
5386,2021-08-13,10,10095
5387,2021-08-13,11,10339
5388,2021-08-13,12,10487
5389,2021-08-13,13,10465
5390,2021-08-13,14,10566
5391,2021-08-13,15,10655
5392,2021-08-13,16,10689
5393,2021-08-13,17,10675
5394,2021-08-13,18,10438
5395,2021-08-13,19,10386
5396,2021-08-13,20,10217
5397,2021-08-13,21,10136
5398,2021-08-13,22,9870
5399,2021-08-13,23,9485
5400,2021-08-14,0,9118
5401,2021-08-14,1,8900
5402,2021-08-14,2,8729
5403,2021-08-14,3,8665
5404,2021-08-14,4,8594
5405,2021-08-14,5,8539
5406,2021-08-14,6,8535
5407,2021-08-14,7,8672
5408,2021-08-14,8,8937
5409,2021-08-14,9,9302
5410,2021-08-14,10,9736
5411,2021-08-14,11,9992
5412,2021-08-14,12,10128
5413,2021-08-14,13,10188
5414,2021-08-14,14,10299
5415,2021-08-14,15,10445
5416,2021-08-14,16,10458
5417,2021-08-14,17,10410
5418,2021-08-14,18,10243
5419,2021-08-14,19,10116
5420,2021-08-14,20,10024
5421,2021-08-14,21,9987
5422,2021-08-14,22,9750
5423,2021-08-14,23,9386
5424,2021-08-15,0,9113
5425,2021-08-15,1,8888
5426,2021-08-15,2,8717
5427,2021-08-15,3,8619
5428,2021-08-15,4,8576
5429,2021-08-15,5,8510
5430,2021-08-15,6,8502
5431,2021-08-15,7,8630
5432,2021-08-15,8,8911
5433,2021-08-15,9,9149
5434,2021-08-15,10,9401
5435,2021-08-15,11,9583
5436,2021-08-15,12,9763
5437,2021-08-15,13,9854
5438,2021-08-15,14,9966
5439,2021-08-15,15,10055
5440,2021-08-15,16,10142
5441,2021-08-15,17,10247
